100 100 0.161567 -7.99758 3.29472 7.99707 

0.910378	1.05994	1.2853	1.62549	1.89895	1.86215	1.79284	1.7252	1.31958	1.02674	1.03585	1.0902	1.14309	1.16899	1.0995	0.887873	0.824483	0.908954	1.35577	1.75084	1.92901	1.88682	1.79265	1.5108	1.34819	1.21995	1.21995	1.21995	1.21995	1.21995	1.22011	1.21405	1.16904	1.10164	0.961774	0.849646	0.63732	0.418833	0.372821	0.315197	0.264538	0.234708	0.20646	0.202898	0.202897	0.202898	0.202898	0.202896	0.202899	0.202899	0.204681	0.208242	0.214482	0.239375	0.230236	0.215573	0.227737	0.231442	0.232342	0.213251	0.232696	0.240844	0.196536	0.186834	0.180264	0.180886	0.184272	0.197551	0.211763	0.21271	0.169902	0.168011	0.127105	0.133627	0.143356	0.143361	0.146653	0.139865	0.11819	0.102082	0.0855742	0.0644035	0.0110588	-0.015523	-0.0196152	-0.0213223	-0.0206566	-0.0180721	-0.0123138	-0.00666618	-0.00193119	-0.000222206	0.00196743	0.103783	0.364126	0.521231	0.658474	0.483999	0.195341	0.111317	
0.910375	1.03646	1.28862	1.65561	2.09351	2.25556	2.1857	2.11584	1.64833	1.23184	1.10523	1.21747	1.29846	1.38046	1.46348	1.25185	1.04023	0.828783	1.27561	1.72243	1.95293	1.86771	1.68757	1.41247	1.2566	1.21995	1.21995	1.21995	1.21995	1.21995	1.22011	1.21798	1.21338	1.15874	1.05653	0.890403	0.732789	0.457377	0.430652	0.373347	0.31584	0.258332	0.216235	0.202905	0.202903	0.202904	0.202903	0.202903	0.202903	0.202903	0.202902	0.202908	0.202908	0.202924	0.204591	0.211491	0.223655	0.235819	0.247972	0.22888	0.209789	0.192307	0.176337	0.166636	0.156935	0.155478	0.162254	0.17892	0.205482	0.21875	0.175919	0.133109	0.0784922	0.0577955	0.0708418	0.0837955	0.0870886	0.0905247	0.0471249	0.0148268	0.00405788	-0.0060606	-0.0144825	-0.0216599	-0.0257626	-0.0274954	-0.0268574	-0.0243015	-0.0185566	-0.0115433	-0.00543976	-0.000248909	0.00197315	0.00634861	0.124287	0.301033	0.477588	0.565682	0.451342	0.222896	
0.931718	1.06473	1.32843	1.71083	2.16479	2.32861	2.25498	2.1845	1.68824	1.24983	1.05507	1.10656	1.17918	1.2328	1.28747	1.13497	0.982428	0.770822	0.966265	1.3294	1.51454	1.51823	1.45368	1.37117	1.21366	1.17539	1.17539	1.17539	1.19235	1.22059	1.22059	1.21661	1.21022	1.15872	1.0632	0.886009	0.706712	0.435995	0.418614	0.367023	0.315431	0.25992	0.21664	0.196107	0.193844	0.193846	0.193846	0.195062	0.194997	0.175362	0.169043	0.163363	0.152009	0.150127	0.171369	0.169442	0.16392	0.161369	0.173532	0.157595	0.140597	0.114952	0.0908947	0.0777149	0.0657101	0.0681229	0.0813379	0.106003	0.145816	0.153326	0.123326	0.0847731	0.0472565	0.0371075	0.0715675	0.0881433	0.12344	0.137787	0.0796013	0.0244036	0.00142479	-0.00728226	-0.015748	-0.0234327	-0.0273199	-0.0290518	-0.0284119	-0.0258589	-0.0199404	-0.01264	-0.00660038	-0.00147343	0.000555992	0.00345612	0.189993	0.607045	0.836912	0.942863	0.827673	0.598222	
1.06113	1.09927	1.27054	1.61569	2.05153	2.2275	2.16123	2.08761	1.64742	1.30984	0.967054	0.891127	0.63119	0.697856	0.732698	0.88248	0.880786	0.728284	0.870561	1.066	1.18141	1.21724	1.23345	1.22581	1.1725	1.12688	1.15309	1.15309	1.17013	1.20412	1.21915	1.19652	1.17933	1.10196	1.0496	0.893621	0.657897	0.384062	0.346289	0.316131	0.279222	0.227266	0.192051	0.171945	0.14537	0.149575	0.151673	0.171492	0.176431	0.132679	0.105722	0.105842	0.107898	0.0965433	0.113881	0.123444	0.121316	0.116635	0.111114	0.10314	0.0891743	0.064661	0.0322037	0.0274611	0.0163631	0.0142651	0.0261021	0.0523119	0.0924473	0.105637	0.0750494	0.0450201	0.0253811	0.019392	0.0475922	0.0826435	0.135833	0.171159	0.116836	0.0402718	0.00781536	-0.00680733	-0.0147896	-0.0232143	-0.0272837	-0.0289564	-0.028367	-0.0257473	-0.0201464	-0.0131063	-0.00684643	-0.00175858	0.0204296	0.0318079	0.370194	0.743599	0.990174	1.13165	1.01647	0.786108	
1.37213	1.34811	1.36231	1.4003	1.70585	1.86211	1.81127	1.74745	1.54056	1.35484	1.25046	1.03568	0.345681	0.208852	0.278762	0.407396	0.546649	0.696458	0.729378	0.871606	0.94147	0.996071	1.05867	1.11231	1.14072	1.10065	1.12687	1.1531	1.16915	1.20224	1.20102	1.16078	1.10824	1.02996	0.941629	0.876333	0.577907	0.312657	0.221354	0.186838	0.154237	0.124395	0.110644	0.098897	0.0834017	0.0737877	0.0851774	0.115181	0.136187	0.0893145	0.0466614	0.0369701	0.0494623	0.0560226	0.0814419	0.089591	0.0898638	0.0883303	0.0862036	0.0855389	0.0794048	0.0571899	0.023181	0.0150938	0.00960636	0.00688267	0.0110569	0.0223417	0.0482597	0.061409	0.0489225	0.0183172	0.0187588	0.0197344	0.0383816	0.0651283	0.112802	0.166097	0.124788	0.046731	0.0184898	-0.00299931	-0.0106516	-0.0197306	-0.0240517	-0.0258684	-0.0253477	-0.0227375	-0.0177326	-0.011673	-0.00588608	-0.00080204	0.0204344	0.0616465	0.517717	0.876461	1.09374	1.09377	0.914403	0.652028	
1.75716	1.72075	1.66032	1.66687	1.6289	1.69266	1.63657	1.59006	1.4537	1.45052	1.44989	1.41458	0.782885	0.31148	0.348266	0.424743	0.527369	0.656002	0.698697	0.731526	0.804197	0.853167	0.920781	0.999073	1.06085	1.09317	1.12688	1.15358	1.15903	1.18064	1.16268	1.10486	1.02718	0.928833	0.851697	0.743881	0.494365	0.270055	0.171967	0.117663	0.0707273	0.0367413	0.0243597	0.0333023	0.0450478	0.0440569	0.0637846	0.0774183	0.095273	0.0644493	0.0272322	0.00982094	0.0215273	0.0360107	0.0683823	0.0837574	0.0859413	0.0866861	0.0869608	0.0877905	0.0874996	0.0698233	0.0335884	0.02666	0.0191383	0.0137682	0.0119619	0.00950146	0.0143518	0.0190287	0.0215988	0.00929642	0.0167913	0.0239191	0.0347595	0.0504293	0.0729265	0.120815	0.0881491	0.0337906	0.0191927	0.00303173	-0.00476456	-0.0133572	-0.018322	-0.0201778	-0.0195932	-0.0171013	-0.0130062	-0.00856495	-0.00449753	-0.000164986	0.000572205	0.0318832	0.370488	0.678473	0.952375	0.958983	0.734179	0.371701	
2.10327	2.09393	2.05466	2.07123	2.12372	2.07111	1.9334	1.79575	1.56617	1.52431	1.56091	1.48844	0.986374	0.633979	0.431507	0.488303	0.5451	0.601948	0.640026	0.678116	0.759669	0.810453	0.874208	0.950943	1.01402	1.06344	1.11939	1.15327	1.15303	1.15223	1.10953	1.02728	0.948825	0.833236	0.726007	0.602283	0.407763	0.250319	0.154598	0.106762	0.0613585	0.0159559	-0.000372887	0.0170164	0.0424252	0.0635481	0.0770636	0.0723763	0.0658073	0.0366154	0.0158281	0.00811291	0.0135155	0.0189333	0.0558662	0.0762939	0.0802221	0.0841513	0.0880728	0.0876875	0.0873051	0.0719538	0.0408583	0.0350056	0.0299368	0.025177	0.0207434	0.0159941	0.0109196	0.00745106	0.0106153	0.0137825	0.0234966	0.0336123	0.0441246	0.0545321	0.0568933	0.0638132	0.0459127	0.0284195	0.0179987	0.00908756	0.00196648	-0.00479221	-0.00994492	-0.0122213	-0.0116253	-0.0095787	-0.0063858	-0.00350857	-0.00143242	-0.000160217	-0.000157356	-0.000156403	0.0758209	0.467543	0.720936	0.743169	0.558101	0.258801	
2.21671	2.28051	2.31437	2.32058	2.35637	2.2765	2.09787	1.96017	1.56015	1.53241	1.46603	1.34209	0.994623	0.632403	0.42674	0.476347	0.529552	0.586349	0.634373	0.672452	0.741091	0.797787	0.854596	0.924386	0.984799	1.03298	1.10156	1.13741	1.09297	1.05005	1.02082	0.92883	0.845127	0.713451	0.59661	0.478048	0.3414	0.194415	0.109905	0.0889006	0.064868	0.0201616	0.00632572	0.0317039	0.0522041	0.068408	0.0794554	0.0721722	0.0639486	0.0551319	0.0557728	0.0282717	0.00398827	0.00939083	0.0333748	0.0591202	0.0736809	0.0802402	0.0841694	0.0703688	0.0667439	0.0670996	0.0441284	0.0486593	0.0462341	0.0388803	0.0318346	0.024148	0.0161486	0.0118837	0.0147381	0.0179148	0.0311241	0.0435276	0.0574999	0.0679607	0.0657415	0.0684004	0.0525484	0.0363035	0.0218124	0.0112514	0.00508022	-0.00119781	-0.00375748	-0.00633526	-0.00603294	-0.00630856	-0.00545883	-0.0049181	-0.00325012	-0.00218105	-0.000670433	-0.000153542	0.0377769	0.198239	0.726485	0.797847	0.762366	0.537868	
2.26339	2.39393	2.50094	2.58027	2.60569	2.50913	2.31684	2.12456	1.66767	1.52632	1.47413	1.19571	0.899839	0.642135	0.425713	0.464632	0.517712	0.570771	0.618799	0.666819	0.722531	0.781202	0.84195	0.904784	0.958251	1.00252	1.09119	1.11951	1.07728	0.987725	0.918875	0.839444	0.741435	0.613828	0.469135	0.354276	0.261575	0.141466	0.0637283	0.0453539	0.0281754	0.0109968	0.0108805	0.0384312	0.0668917	0.0781794	0.0818443	0.075264	0.0621042	0.0736771	0.0814772	0.0682573	0.0340414	-0.000142097	0.0195122	0.0366278	0.0511885	0.0657492	0.080265	0.0665045	0.0526628	0.0463705	0.0474415	0.0524149	0.0574932	0.0551958	0.0455341	0.0352373	0.0242987	0.0163174	0.0191717	0.0220432	0.0364141	0.0511446	0.0662241	0.081295	0.079071	0.0768585	0.0607243	0.0442352	0.0283747	0.0150576	0.00724411	0.00238514	0.000694275	-0.000153542	-0.000152588	-0.000723839	-0.00219822	-0.00399971	-0.00466537	-0.00420284	-0.00221539	-0.000149727	-0.0001297	0.083087	0.4573	0.803411	0.81712	0.817039	
1.85184	2.21546	2.44629	2.58984	2.61813	2.5169	2.31415	2.11139	1.45801	1.05662	0.712599	0.174123	0.259217	0.347749	0.440605	0.463578	0.483823	0.50407	0.575465	0.646844	0.712146	0.740345	0.755733	0.758273	0.78062	0.8211	0.825974	0.842209	0.835955	0.839225	0.789497	0.713931	0.619555	0.510542	0.401213	0.313399	0.210775	0.0977888	0.0373573	0.02666	0.0172119	0.00776291	0.00481701	0.0221739	0.0544214	0.0728722	0.0763607	0.0639772	0.0496731	0.0703344	0.0803719	0.068285	0.034071	-0.000143051	0.00851536	0.0187731	0.030611	0.04245	0.0543585	0.0468903	0.0392427	0.0430231	0.0587749	0.0646048	0.0704346	0.067565	0.0560055	0.0434027	0.0297556	0.0198116	0.0217152	0.0236425	0.0388489	0.054306	0.0699921	0.08564	0.0829468	0.0802679	0.0648546	0.0461493	0.0298653	0.015708	0.00714207	0.00206852	0.000596046	-0.000713348	-0.00185204	-0.00438213	-0.00721741	-0.00896168	-0.00955963	-0.00901222	-0.0065403	-0.00337315	0.00105095	0.138425	0.365219	0.642368	0.76115	0.76115	
1.66989	1.50118	1.74701	2.04718	2.24986	2.16259	1.95938	1.74072	1.03912	0.551799	0.282411	0.153112	0.293393	0.366698	0.409531	0.400555	0.420465	0.44218	0.36406	0.378675	0.41234	0.451035	0.462633	0.48796	0.53227	0.56716	0.583151	0.59206	0.60269	0.591899	0.561809	0.515461	0.46355	0.38777	0.287027	0.246093	0.143494	0.0501814	0.0212765	0.0162897	0.0108757	0.0053606	0.00221348	0.00638294	0.0277939	0.0439434	0.0534763	0.0378523	0.0205402	0.0365782	0.0423975	0.0461845	0.0272131	-0.000137329	0.0017767	0.00481987	0.00934601	0.0183649	0.0273857	0.0365801	0.0365324	0.0451546	0.0616446	0.0674515	0.0737848	0.0708532	0.0586567	0.0454998	0.0309849	0.0193949	0.0215559	0.0242825	0.0380116	0.0526352	0.0684719	0.0844193	0.0818329	0.0790157	0.0639553	0.0448036	0.0284004	0.0151329	0.00757027	0.0020752	0.000705719	-0.00188637	-0.00444508	-0.00751686	-0.0103531	-0.0121374	-0.0127249	-0.0121746	0.17772	0.179032	0.290114	0.372173	0.48343	0.512013	0.430821	0.430821	
1.53201	1.34699	1.06625	1.08619	1.46965	1.60692	1.43462	1.26231	0.520001	0.0800714	0.074357	0.200802	0.334776	0.401768	0.401786	0.392808	0.383829	0.374877	0.250272	0.125752	0.104956	0.195364	0.258586	0.294724	0.345803	0.411202	0.404944	0.389145	0.417372	0.443382	0.427004	0.378306	0.356335	0.304627	0.243684	0.158278	0.0760193	0.0270138	0.0192728	0.0144567	0.00963593	0.00481606	0.0017662	0.000828743	0.00642967	0.0142622	0.0181417	0.00817585	-0.000123978	0.00240612	0.00431252	0.00419331	0.00204086	-0.000132561	-0.000132561	0.00100136	0.00326347	0.00552654	0.00780392	0.0189552	0.0301065	0.0443287	0.0616512	0.0673504	0.0730495	0.0698032	0.0576048	0.0444498	0.0303373	0.0191956	0.0210867	0.0230265	0.0367613	0.0513878	0.0668907	0.0822973	0.0797911	0.0772972	0.0616684	0.0439835	0.0274754	0.0141411	0.00673676	0.00208092	0.000605583	-0.00209618	-0.00602436	-0.00991249	-0.0127497	-0.0145607	-0.0151644	-0.0145664	0.169667	0.553734	0.804685	0.766592	0.724503	0.598669	0.355763	0.0754137	
